case_id,mode,gap_mm,freq_hz,target_bn_t,d_lam_mm,y_mm,bx_abs_t,by_abs_t
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,28.058000,1.289979e-02,9.427210e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,28.484000,1.252873e-02,9.361107e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,28.910000,1.116239e-02,9.276643e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,29.336000,9.104356e-03,9.193905e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,29.762000,7.046327e-03,9.111168e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,30.188000,5.586966e-03,9.018778e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,30.614000,6.184040e-03,8.893233e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,31.040000,6.781115e-03,8.767688e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,31.466000,5.441255e-03,8.634545e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,31.892000,3.902265e-03,8.495104e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,32.318000,2.363292e-03,8.355663e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,32.744000,1.240741e-03,8.214244e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,33.170000,2.414932e-03,8.061916e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,33.596000,3.589175e-03,7.909587e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,34.022000,4.763431e-03,7.757259e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,34.448000,9.624133e-07,7.657852e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,34.874000,5.440035e-07,7.657851e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,35.300000,1.302797e-07,7.657849e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,35.726000,2.988952e-07,7.657848e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,36.152000,7.162656e-07,7.657847e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,36.578000,2.641580e-03,7.760441e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,37.004000,2.362145e-03,7.917655e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,37.430000,2.082713e-03,8.074869e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,37.856000,3.340362e-03,8.226138e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,38.282000,5.928285e-03,8.372263e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,38.708000,7.226900e-03,8.516450e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,39.134000,6.374210e-03,8.657405e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,39.560000,5.408970e-03,8.791484e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,39.986000,3.841030e-03,8.888746e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,40.412000,2.273123e-03,8.986008e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,40.838000,2.334098e-03,9.093702e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,41.264000,3.862202e-03,9.210794e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,41.690000,6.072464e-03,9.309721e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,42.116000,9.722876e-03,9.370301e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,42.542000,1.337330e-02,9.430881e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,42.968000,1.573498e-02,9.497361e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,43.394000,1.771787e-02,9.565574e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,43.820000,1.966546e-02,9.626812e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,44.246000,2.149476e-02,9.664670e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,44.672000,2.332405e-02,9.702527e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,45.098000,2.551922e-02,9.748035e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,45.524000,3.015020e-02,9.789373e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,45.950000,3.434209e-02,9.833540e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,46.376000,3.834711e-02,9.878951e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,46.802000,4.155168e-02,9.906815e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,47.228000,4.760094e-02,9.911158e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,47.654000,5.454410e-02,9.934785e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,48.080000,6.148725e-02,9.958411e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,48.506000,6.843041e-02,9.982038e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,48.932000,7.537356e-02,1.000567e+00
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,49.358000,8.231672e-02,1.002929e+00
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,49.784000,8.982373e-02,1.002180e+00
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,50.210000,9.785579e-02,9.985333e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,50.636000,1.058879e-01,9.948865e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,51.062000,1.190019e-01,9.910870e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,51.488000,1.323437e-01,9.872806e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,51.914000,1.456855e-01,9.834742e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,52.340000,1.590273e-01,9.796678e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,52.766000,1.729822e-01,9.810228e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,53.192000,1.956449e-01,9.719209e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,53.618000,2.125695e-01,9.609722e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,54.044000,2.281580e-01,9.503235e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,54.470000,2.437466e-01,9.396748e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,54.896000,2.593351e-01,9.290262e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,55.322000,2.767140e-01,9.128118e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,55.748000,2.948154e-01,8.943515e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,56.174000,3.129168e-01,8.758911e-01
B30084,LT0_OFF,2.000000,200000,1.000000,0.050000,56.600000,3.310183e-01,8.574308e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,14.000000,3.302902e-02,8.719400e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,14.436000,3.116784e-02,8.898567e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,14.872000,2.930666e-02,9.077734e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,15.308000,2.744262e-02,9.248314e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,15.744000,2.556047e-02,9.364457e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,16.180000,2.367831e-02,9.480601e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,16.616000,2.189972e-02,9.604329e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,17.052000,2.042093e-02,9.737412e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,17.488000,1.906463e-02,9.787033e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,17.924000,1.732976e-02,9.833125e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,18.360000,1.557053e-02,9.878990e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,18.796000,1.381129e-02,9.924854e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,19.232000,1.205206e-02,9.970719e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,19.668000,1.107993e-02,9.994679e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,20.104000,1.030456e-02,1.001316e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,20.540000,9.529194e-03,1.003165e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,20.976000,8.753825e-03,1.005013e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,21.412000,7.978456e-03,1.006862e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,21.848000,7.066404e-03,1.006004e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,22.284000,5.934211e-03,1.000787e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,22.720000,5.292079e-03,9.962568e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,23.156000,4.787678e-03,9.919203e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,23.592000,4.258219e-03,9.883311e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,24.028000,3.696901e-03,9.856922e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,24.464000,3.396381e-03,9.823850e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,24.900000,2.963068e-03,9.762779e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,25.336000,2.529755e-03,9.701707e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,25.772000,2.096442e-03,9.640635e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,26.208000,1.711223e-03,9.579562e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,26.644000,1.669004e-03,9.510951e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,27.080000,1.403394e-03,9.425647e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,27.516000,1.137784e-03,9.340344e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,27.952000,9.246903e-04,9.254926e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,28.388000,9.217661e-04,9.169054e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,28.824000,8.035753e-04,9.031064e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,29.260000,6.853127e-04,8.893041e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,29.696000,5.670500e-04,8.755018e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,30.132000,4.487874e-04,8.616996e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,30.568000,3.247553e-04,8.476279e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,31.004000,4.255303e-05,8.324798e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,31.440000,2.396509e-04,8.173317e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,31.876000,5.218538e-04,8.021836e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,32.312000,8.040568e-04,7.870355e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,32.748000,1.086260e-03,7.718875e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,33.184000,4.359860e-04,7.537395e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,33.620000,2.996133e-04,7.353171e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,34.056000,1.035212e-03,7.168947e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,34.492000,1.487766e-07,7.065840e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,34.928000,2.560682e-07,7.065820e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,35.364000,3.636428e-07,7.065799e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,35.800000,3.586327e-07,7.065794e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,36.236000,3.367192e-07,7.065784e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,36.672000,3.176237e-07,7.065780e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,37.108000,3.004190e-07,7.065781e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,37.544000,4.844326e-05,7.169895e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,37.980000,1.089861e-04,7.355933e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,38.416000,1.695293e-04,7.541971e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,38.852000,1.446129e-04,7.718939e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,39.288000,6.916444e-05,7.890545e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,39.724000,6.289912e-06,8.062150e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,40.160000,8.173389e-05,8.233756e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,40.596000,2.906657e-05,8.392763e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,41.032000,1.665622e-04,8.551160e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,41.468000,3.040586e-04,8.709556e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,41.904000,4.415552e-04,8.867953e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,42.340000,6.060702e-04,9.016588e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,42.776000,9.253840e-04,9.109293e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,43.212000,1.244698e-03,9.201998e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,43.648000,1.335885e-03,9.292455e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,44.084000,1.425253e-03,9.382894e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,44.520000,1.514621e-03,9.473332e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,44.956000,1.623312e-03,9.538461e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,45.392000,1.743228e-03,9.588889e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,45.828000,1.866111e-03,9.639896e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,46.264000,2.229002e-03,9.707532e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,46.700000,2.735234e-03,9.761437e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,47.136000,3.188143e-03,9.819696e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,47.572000,3.613386e-03,9.880214e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,48.008000,4.004297e-03,9.897470e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,48.444000,4.686073e-03,9.921848e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,48.880000,5.404731e-03,9.954695e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,49.316000,6.123390e-03,9.987543e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,49.752000,6.842048e-03,1.002039e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,50.188000,7.560706e-03,1.005324e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,50.624000,8.283221e-03,1.007796e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,51.060000,9.029342e-03,1.005291e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,51.496000,9.775463e-03,1.002786e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,51.932000,1.105678e-02,1.000179e-01
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,52.368000,1.259904e-02,9.975211e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,52.804000,1.414131e-02,9.948633e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,53.240000,1.568358e-02,9.922056e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,53.676000,1.729884e-02,9.870991e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,54.112000,1.887391e-02,9.775441e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,54.548000,2.044898e-02,9.679891e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,54.984000,2.202405e-02,9.584342e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,55.420000,2.361863e-02,9.491118e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,55.856000,2.528769e-02,9.406773e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,56.292000,2.705745e-02,9.256230e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,56.728000,2.887063e-02,9.077144e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,57.164000,3.068382e-02,8.898058e-02
B30085,LT0_OFF,3.000000,10000,0.100000,0.050000,57.600000,3.249700e-02,8.718972e-02
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,14.000000,1.651451e-01,4.359700e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,14.436000,1.558392e-01,4.449284e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,14.872000,1.465333e-01,4.538867e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,15.308000,1.372131e-01,4.624157e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,15.744000,1.278023e-01,4.682229e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,16.180000,1.183915e-01,4.740300e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,16.616000,1.094986e-01,4.802164e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,17.052000,1.021047e-01,4.868706e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,17.488000,9.532316e-02,4.893517e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,17.924000,8.664882e-02,4.916562e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,18.360000,7.785264e-02,4.939495e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,18.796000,6.905646e-02,4.962427e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,19.232000,6.026028e-02,4.985359e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,19.668000,5.539966e-02,4.997339e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,20.104000,5.152282e-02,5.006581e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,20.540000,4.764597e-02,5.015824e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,20.976000,4.376913e-02,5.025066e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,21.412000,3.989228e-02,5.034308e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,21.848000,3.533202e-02,5.030018e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,22.284000,2.967106e-02,5.003933e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,22.720000,2.646039e-02,4.981284e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,23.156000,2.393839e-02,4.959601e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,23.592000,2.129110e-02,4.941656e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,24.028000,1.848451e-02,4.928461e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,24.464000,1.698190e-02,4.911925e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,24.900000,1.481534e-02,4.881389e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,25.336000,1.264878e-02,4.850853e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,25.772000,1.048221e-02,4.820318e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,26.208000,8.556117e-03,4.789781e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,26.644000,8.345022e-03,4.755475e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,27.080000,7.016972e-03,4.712824e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,27.516000,5.688921e-03,4.670172e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,27.952000,4.623451e-03,4.627463e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,28.388000,4.608831e-03,4.584527e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,28.824000,4.017877e-03,4.515532e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,29.260000,3.426563e-03,4.446521e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,29.696000,2.835250e-03,4.377509e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,30.132000,2.243937e-03,4.308498e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,30.568000,1.623776e-03,4.238139e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,31.004000,2.127651e-04,4.162399e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,31.440000,1.198255e-03,4.086659e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,31.876000,2.609269e-03,4.010918e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,32.312000,4.020284e-03,3.935178e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,32.748000,5.431299e-03,3.859437e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,33.184000,2.179930e-03,3.768698e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,33.620000,1.498067e-03,3.676586e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,34.056000,5.176062e-03,3.584473e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,34.492000,7.438829e-07,3.532920e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,34.928000,1.280341e-06,3.532910e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,35.364000,1.818214e-06,3.532900e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,35.800000,1.793164e-06,3.532897e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,36.236000,1.683596e-06,3.532892e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,36.672000,1.588118e-06,3.532890e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,37.108000,1.502095e-06,3.532891e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,37.544000,2.422163e-04,3.584947e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,37.980000,5.449307e-04,3.677966e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,38.416000,8.476463e-04,3.770985e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,38.852000,7.230647e-04,3.859470e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,39.288000,3.458222e-04,3.945272e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,39.724000,3.144956e-05,4.031075e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,40.160000,4.086694e-04,4.116878e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,40.596000,1.453329e-04,4.196381e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,41.032000,8.328108e-04,4.275580e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,41.468000,1.520293e-03,4.354778e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,41.904000,2.207776e-03,4.433977e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,42.340000,3.030351e-03,4.508294e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,42.776000,4.626920e-03,4.554647e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,43.212000,6.223489e-03,4.600999e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,43.648000,6.679425e-03,4.646228e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,44.084000,7.126266e-03,4.691447e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,44.520000,7.573106e-03,4.736666e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,44.956000,8.116562e-03,4.769231e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,45.392000,8.716139e-03,4.794444e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,45.828000,9.330555e-03,4.819948e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,46.264000,1.114501e-02,4.853766e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,46.700000,1.367617e-02,4.880719e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,47.136000,1.594072e-02,4.909848e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,47.572000,1.806693e-02,4.940107e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,48.008000,2.002148e-02,4.948735e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,48.444000,2.343036e-02,4.960924e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,48.880000,2.702366e-02,4.977348e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,49.316000,3.061695e-02,4.993771e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,49.752000,3.421024e-02,5.010195e-01
B30086,LT0_OFF,3.000000,10000,0.500000,0.050000,50.188000,3.780353e-02,5.026619e-01
