f_Hz,x_mm,y_mm,absA_full,absA_sig0,absBx_full,absBx_sig0,absBy_full,absBy_sig0
1000,0.100000,40.537000,3.120217e-04,3.195317e-04,2.662569e-02,2.509032e-02,7.390436e-02,7.586222e-02
1000,0.100000,40.656000,3.088454e-04,3.165838e-04,2.863664e-02,2.677310e-02,7.713116e-02,7.940416e-02
1000,0.100000,40.775000,3.051767e-04,3.131267e-04,3.186886e-02,2.973363e-02,8.097557e-02,8.370118e-02
1000,0.100000,40.894000,3.011062e-04,3.093310e-04,3.573155e-02,3.293848e-02,8.624276e-02,8.967950e-02
1000,0.100000,41.013000,2.967054e-04,3.053221e-04,3.958285e-02,3.585896e-02,9.445760e-02,9.899946e-02
1000,0.100000,41.132000,2.919591e-04,3.011389e-04,4.186887e-02,3.592496e-02,1.097137e-01,1.162142e-01
1000,0.100000,41.251000,2.870025e-04,2.971489e-04,3.691821e-02,2.512818e-02,1.365864e-01,1.451161e-01
1000,0.100000,41.370000,2.804034e-04,2.823493e-04,8.872537e-02,1.901821e-01,2.035970e-01,1.860485e-01
1000,0.100000,41.489000,2.697094e-04,2.645039e-04,8.560412e-02,1.323068e-01,2.325872e-01,1.810975e-01
1000,0.100000,41.608000,2.593925e-04,2.509503e-04,7.903982e-02,1.047268e-01,2.478861e-01,1.683365e-01
1000,0.100000,41.727000,2.484466e-04,2.394104e-04,7.398465e-02,8.839931e-02,2.621223e-01,1.600449e-01
1000,0.100000,41.846000,2.399703e-04,2.304689e-04,6.704381e-02,7.979291e-02,2.548443e-01,1.518347e-01
1000,0.100000,41.965000,2.303984e-04,2.211829e-04,6.085752e-02,7.166343e-02,2.568970e-01,1.463412e-01
1000,0.100000,42.084000,2.223131e-04,2.132191e-04,5.645504e-02,6.600974e-02,2.575111e-01,1.423789e-01
1000,0.100000,42.203000,2.159304e-04,2.066169e-04,5.343945e-02,6.268753e-02,2.538605e-01,1.391152e-01
1000,0.100000,42.322000,2.095507e-04,2.000187e-04,5.042389e-02,5.936536e-02,2.502102e-01,1.358514e-01
1000,0.100000,42.441000,2.031745e-04,1.934248e-04,4.740834e-02,5.604323e-02,2.465602e-01,1.325877e-01
1000,0.100000,42.560000,1.970577e-04,1.864728e-04,4.542121e-02,5.236408e-02,2.463649e-01,1.303676e-01
1000,0.100000,42.679000,1.915707e-04,1.804498e-04,4.384118e-02,4.979782e-02,2.467439e-01,1.287808e-01
1000,0.100000,42.798000,1.865365e-04,1.752767e-04,4.233991e-02,4.823084e-02,2.467387e-01,1.274540e-01
1000,0.100000,42.917000,1.815054e-04,1.701079e-04,4.083865e-02,4.666387e-02,2.467337e-01,1.261273e-01
1000,0.100000,43.036000,1.764778e-04,1.649438e-04,3.933739e-02,4.509691e-02,2.467288e-01,1.248007e-01
1000,0.100000,43.155000,1.714452e-04,1.597224e-04,3.803010e-02,4.344960e-02,2.473047e-01,1.236465e-01
1000,0.100000,43.274000,1.664073e-04,1.542310e-04,3.773211e-02,4.144465e-02,2.509043e-01,1.233982e-01
1000,0.100000,43.393000,1.619392e-04,1.496368e-04,3.688577e-02,4.056760e-02,2.529084e-01,1.227868e-01
1000,0.100000,43.512000,1.574749e-04,1.450480e-04,3.603945e-02,3.969057e-02,2.549126e-01,1.221755e-01
1000,0.100000,43.631000,1.530148e-04,1.404652e-04,3.519316e-02,3.881356e-02,2.569169e-01,1.215643e-01
1000,0.100000,43.750000,1.485592e-04,1.358890e-04,3.434690e-02,3.793658e-02,2.589213e-01,1.209531e-01
1000,0.100000,43.869000,1.456066e-04,1.315131e-04,3.363509e-02,3.699279e-02,2.610080e-01,1.206197e-01
1000,0.100000,43.988000,1.439028e-04,1.275395e-04,3.307602e-02,3.605269e-02,2.641817e-01,1.207138e-01
1000,0.100000,44.107000,1.402025e-04,1.237696e-04,3.241678e-02,3.531659e-02,2.692164e-01,1.208176e-01
1000,0.100000,44.226000,1.365057e-04,1.200055e-04,3.175787e-02,3.458084e-02,2.742514e-01,1.209215e-01
1000,0.100000,44.345000,1.328126e-04,1.162477e-04,3.109929e-02,3.384546e-02,2.792867e-01,1.210254e-01
1000,0.100000,44.464000,1.291236e-04,1.124967e-04,3.044107e-02,3.311047e-02,2.843222e-01,1.211294e-01
1000,0.100000,44.583000,1.254390e-04,1.087534e-04,2.978323e-02,3.237590e-02,2.893580e-01,1.212334e-01
1000,0.100000,44.702000,1.217592e-04,1.050185e-04,2.912581e-02,3.164178e-02,2.943939e-01,1.213375e-01
1000,0.100000,44.821000,1.180846e-04,1.012930e-04,2.846883e-02,3.090814e-02,2.994301e-01,1.214417e-01
1000,0.100000,44.940000,1.144159e-04,9.757796e-05,2.781231e-02,3.017501e-02,3.044665e-01,1.215459e-01
1000,0.100000,45.059000,1.112641e-04,9.392674e-05,2.714683e-02,2.944336e-02,3.092041e-01,1.216868e-01
1000,0.100000,45.178000,1.112466e-04,9.060528e-05,2.642403e-02,2.871835e-02,3.121088e-01,1.220523e-01
1000,0.100000,45.297000,1.083288e-04,8.741674e-05,2.579478e-02,2.805278e-02,3.169148e-01,1.224078e-01
1000,0.100000,45.416000,1.051069e-04,8.424996e-05,2.517791e-02,2.739606e-02,3.219226e-01,1.227623e-01
1000,0.100000,45.535000,1.018890e-04,8.109273e-05,2.456389e-02,2.674226e-02,3.269306e-01,1.231169e-01
1000,0.100000,45.654000,9.867577e-05,7.794621e-05,2.395292e-02,2.609161e-02,3.319387e-01,1.234715e-01
1000,0.100000,45.773000,9.662526e-05,7.505606e-05,2.353265e-02,2.543916e-02,3.354944e-01,1.237756e-01
1000,0.100000,45.892000,9.493879e-05,7.229444e-05,2.314407e-02,2.477949e-02,3.384600e-01,1.240586e-01
1000,0.100000,46.011000,9.213870e-05,6.953216e-05,2.243503e-02,2.408333e-02,3.421324e-01,1.243638e-01
1000,0.100000,46.130000,8.934037e-05,6.677675e-05,2.173435e-02,2.339560e-02,3.458048e-01,1.246689e-01
1000,0.100000,46.249000,8.654398e-05,6.402908e-05,2.104286e-02,2.271707e-02,3.494773e-01,1.249741e-01
1000,0.100000,46.368000,8.387439e-05,6.131429e-05,2.037850e-02,2.204354e-02,3.531550e-01,1.252768e-01
1000,0.100000,46.487000,8.279750e-05,5.893251e-05,1.992686e-02,2.131087e-02,3.568385e-01,1.255451e-01
1000,0.100000,46.606000,8.039100e-05,5.654059e-05,1.917461e-02,2.057712e-02,3.596794e-01,1.258025e-01
1000,0.100000,46.725000,7.798459e-05,5.415156e-05,1.844040e-02,1.986152e-02,3.625206e-01,1.260601e-01
1000,0.100000,46.844000,7.557826e-05,5.176583e-05,1.772646e-02,1.916611e-02,3.653622e-01,1.263177e-01
1000,0.100000,46.963000,7.342712e-05,4.944134e-05,1.723945e-02,1.849267e-02,3.683587e-01,1.265833e-01
1000,0.100000,47.082000,7.205576e-05,4.730655e-05,1.736732e-02,1.783220e-02,3.719103e-01,1.268700e-01
1000,0.100000,47.201000,7.002834e-05,4.523478e-05,1.663929e-02,1.708704e-02,3.765978e-01,1.270747e-01
1000,0.100000,47.320000,6.847169e-05,4.321904e-05,1.592477e-02,1.637602e-02,3.806173e-01,1.272551e-01
1000,0.100000,47.439000,6.792820e-05,4.134594e-05,1.517706e-02,1.568863e-02,3.831333e-01,1.273681e-01
1000,0.100000,47.558000,6.614492e-05,3.950801e-05,1.442675e-02,1.500367e-02,3.868611e-01,1.274287e-01
1000,0.100000,47.677000,6.463635e-05,3.777017e-05,1.599473e-02,1.447583e-02,3.896059e-01,1.274302e-01
1000,0.100000,47.796000,6.269790e-05,3.610266e-05,1.586977e-02,1.390863e-02,3.876670e-01,1.272730e-01
1000,0.100000,47.915000,6.054033e-05,3.452037e-05,1.505716e-02,1.334181e-02,3.816312e-01,1.269000e-01
1000,0.100000,48.034000,5.805208e-05,3.301049e-05,1.335020e-02,1.279886e-02,3.741924e-01,1.263158e-01
1000,0.100000,48.153000,5.729915e-05,3.163080e-05,1.237013e-02,1.229072e-02,3.754400e-01,1.259404e-01
1000,0.100000,48.272000,5.631302e-05,3.032631e-05,1.133154e-02,1.185940e-02,3.764943e-01,1.255162e-01
1000,0.100000,48.391000,5.501090e-05,2.908310e-05,1.050629e-02,1.146648e-02,3.754528e-01,1.249877e-01
1000,0.100000,48.510000,5.457214e-05,2.792864e-05,1.068531e-02,1.107788e-02,3.763670e-01,1.244908e-01
1000,0.100000,48.629000,5.296388e-05,2.683043e-05,9.882666e-03,1.066656e-02,3.762033e-01,1.239217e-01
1000,0.100000,48.748000,5.183242e-05,2.582757e-05,1.009837e-02,1.028549e-02,3.756285e-01,1.233585e-01
1000,0.100000,48.867000,5.084103e-05,2.489103e-05,9.948333e-03,9.962274e-03,3.741220e-01,1.228905e-01
1000,0.100000,48.986000,4.965194e-05,2.399316e-05,1.001784e-02,9.629845e-03,3.658895e-01,1.222148e-01
1000,0.100000,49.105000,4.896137e-05,2.323483e-05,9.642357e-03,9.275060e-03,3.613259e-01,1.217646e-01
1000,0.100000,49.224000,4.697368e-05,2.242295e-05,9.115202e-03,8.950573e-03,3.550369e-01,1.212071e-01
1000,0.100000,49.343000,4.579981e-05,2.171073e-05,8.896160e-03,8.661196e-03,3.499154e-01,1.205099e-01
1000,0.100000,49.462000,4.583655e-05,2.102030e-05,7.855747e-03,8.347194e-03,3.519136e-01,1.200057e-01
1000,0.100000,49.581000,4.488650e-05,2.036128e-05,7.674089e-03,8.113845e-03,3.513906e-01,1.196563e-01
1000,0.100000,49.700000,4.401471e-05,1.972794e-05,7.444264e-03,7.874358e-03,3.490939e-01,1.193188e-01
1000,0.100000,49.819000,4.312549e-05,1.912033e-05,7.306597e-03,7.651743e-03,3.458319e-01,1.189779e-01
1000,0.100000,49.938000,4.180706e-05,1.847995e-05,7.381070e-03,7.477155e-03,3.424038e-01,1.186765e-01
1000,0.100000,50.057000,4.115692e-05,1.789742e-05,7.253248e-03,7.339514e-03,3.397263e-01,1.184221e-01
1000,0.100000,50.176000,4.027846e-05,1.728865e-05,7.339051e-03,7.229619e-03,3.367595e-01,1.181875e-01
1000,0.100000,50.295000,3.910480e-05,1.661818e-05,7.697027e-03,7.151118e-03,3.333094e-01,1.179995e-01
1000,0.100000,50.414000,3.841534e-05,1.597836e-05,7.713431e-03,7.121945e-03,3.299368e-01,1.178675e-01
1000,0.100000,50.533000,3.773012e-05,1.535682e-05,7.747696e-03,7.113122e-03,3.265642e-01,1.177355e-01
1000,0.100000,50.652000,3.704937e-05,1.475589e-05,7.799587e-03,7.124723e-03,3.231916e-01,1.176035e-01
1000,0.100000,50.771000,3.558551e-05,1.414857e-05,7.574545e-03,7.133470e-03,3.206543e-01,1.174837e-01
1000,0.100000,50.890000,3.301553e-05,1.349854e-05,6.949266e-03,7.123414e-03,3.195153e-01,1.173949e-01
1000,0.100000,51.009000,3.218014e-05,1.280461e-05,7.034285e-03,7.179263e-03,3.176202e-01,1.173485e-01
1000,0.100000,51.128000,3.134743e-05,1.213209e-05,7.129646e-03,7.245808e-03,3.157251e-01,1.173021e-01
1000,0.100000,51.247000,3.051760e-05,1.148474e-05,7.234940e-03,7.322757e-03,3.138300e-01,1.172558e-01
1000,0.100000,51.366000,2.969090e-05,1.086705e-05,7.349740e-03,7.409786e-03,3.119350e-01,1.172095e-01
1000,0.100000,51.485000,2.931703e-05,1.024634e-05,7.557543e-03,7.463588e-03,3.113093e-01,1.171815e-01
1000,0.100000,51.604000,2.855786e-05,9.584414e-06,7.621185e-03,7.518566e-03,3.122770e-01,1.171864e-01
1000,0.100000,51.723000,2.767296e-05,8.949212e-06,7.646480e-03,7.579473e-03,3.135118e-01,1.171976e-01
1000,0.100000,51.842000,2.678979e-05,8.365895e-06,7.674611e-03,7.643379e-03,3.147466e-01,1.172089e-01
1000,0.100000,51.961000,2.590851e-05,7.846044e-06,7.705548e-03,7.710209e-03,3.159813e-01,1.172202e-01
1000,0.100000,52.080000,2.528863e-05,7.410564e-06,7.560634e-03,7.754175e-03,3.168233e-01,1.172345e-01
1000,0.100000,52.199000,2.482280e-05,7.056511e-06,7.301768e-03,7.767832e-03,3.176755e-01,1.172570e-01
1000,0.100000,52.318000,2.392743e-05,6.751550e-06,7.312961e-03,7.776687e-03,3.198839e-01,1.172934e-01
1000,0.100000,52.437000,2.303366e-05,6.567582e-06,7.324527e-03,7.785838e-03,3.220923e-01,1.173300e-01
1000,0.100000,52.556000,2.214169e-05,6.514865e-06,7.336466e-03,7.795283e-03,3.243008e-01,1.173665e-01
1000,0.100000,52.675000,2.126608e-05,6.596838e-06,7.347502e-03,7.804586e-03,3.264901e-01,1.174032e-01
1000,0.100000,52.794000,2.184902e-05,6.833317e-06,7.229538e-03,7.769763e-03,3.267289e-01,1.174418e-01
1000,0.100000,52.913000,2.104893e-05,7.149989e-06,7.185002e-03,7.716952e-03,3.292641e-01,1.174887e-01
1000,0.100000,53.032000,2.015009e-05,7.565251e-06,7.145854e-03,7.662914e-03,3.319668e-01,1.175363e-01
1000,0.100000,53.151000,1.925377e-05,8.065845e-06,7.106760e-03,7.608965e-03,3.346696e-01,1.175839e-01
1000,0.100000,53.270000,1.842327e-05,8.637439e-06,7.073594e-03,7.553198e-03,3.372688e-01,1.176317e-01
1000,0.100000,53.389000,1.829942e-05,9.267872e-06,7.106524e-03,7.476224e-03,3.387075e-01,1.176804e-01
1000,0.100000,53.508000,1.754789e-05,9.927724e-06,7.005754e-03,7.366730e-03,3.416034e-01,1.177362e-01
1000,0.100000,53.627000,1.684463e-05,1.061713e-05,6.801645e-03,7.251827e-03,3.444905e-01,1.177884e-01
1000,0.100000,53.746000,1.681465e-05,1.132176e-05,6.164469e-03,7.128910e-03,3.462965e-01,1.178171e-01
1000,0.100000,53.865000,1.613691e-05,1.203997e-05,5.983250e-03,6.979076e-03,3.507053e-01,1.178667e-01
1000,0.100000,53.984000,1.572083e-05,1.276575e-05,6.023172e-03,6.818702e-03,3.548392e-01,1.179075e-01
1000,0.100000,54.103000,1.569690e-05,1.348905e-05,6.208614e-03,6.643684e-03,3.576876e-01,1.179271e-01
1000,0.100000,54.222000,1.504115e-05,1.420611e-05,6.072807e-03,6.454447e-03,3.592647e-01,1.179118e-01
1000,0.100000,54.341000,1.472158e-05,1.491907e-05,6.562412e-03,6.291202e-03,3.575451e-01,1.178816e-01
1000,0.100000,54.460000,1.387540e-05,1.561464e-05,6.241909e-03,6.081367e-03,3.570188e-01,1.178194e-01
1000,0.100000,54.579000,1.306629e-05,1.629950e-05,5.886548e-03,5.868874e-03,3.557333e-01,1.177629e-01
1000,0.100000,54.698000,1.255043e-05,1.695978e-05,5.791767e-03,5.645075e-03,3.576319e-01,1.176794e-01
1000,0.100000,54.817000,1.207283e-05,1.760091e-05,5.515839e-03,5.389616e-03,3.585086e-01,1.176235e-01
1000,0.100000,54.936000,1.193362e-05,1.821904e-05,5.636781e-03,5.143612e-03,3.600287e-01,1.175246e-01
1000,0.100000,55.055000,1.165387e-05,1.881382e-05,5.528704e-03,4.899650e-03,3.607530e-01,1.173769e-01
1000,0.100000,55.174000,1.117399e-05,1.938161e-05,5.072625e-03,4.664889e-03,3.593661e-01,1.172033e-01
1000,0.100000,55.293000,1.075210e-05,1.992198e-05,4.977042e-03,4.413310e-03,3.581950e-01,1.170011e-01
1000,0.100000,55.412000,1.039147e-05,2.042723e-05,4.880093e-03,4.145234e-03,3.570511e-01,1.167875e-01
1000,0.100000,55.531000,1.006771e-05,2.090343e-05,4.764001e-03,3.871757e-03,3.557761e-01,1.165515e-01
1000,0.100000,55.650000,9.756629e-06,2.135028e-05,4.626629e-03,3.594249e-03,3.545458e-01,1.162886e-01
1000,0.100000,55.769000,9.431991e-06,2.176629e-05,4.523472e-03,3.321543e-03,3.533657e-01,1.159867e-01
1000,0.100000,55.888000,9.214497e-06,2.213911e-05,4.594490e-03,3.071407e-03,3.513913e-01,1.156521e-01
1000,0.100000,56.007000,9.025089e-06,2.248660e-05,4.771033e-03,2.824816e-03,3.491814e-01,1.153105e-01
1000,0.100000,56.126000,8.841238e-06,2.280357e-05,5.146458e-03,2.565760e-03,3.464422e-01,1.149474e-01
1000,0.100000,56.245000,8.489083e-06,2.310675e-05,4.258631e-03,2.298962e-03,3.455768e-01,1.146101e-01
1000,0.100000,56.364000,8.376862e-06,2.336636e-05,3.202471e-03,2.007147e-03,3.393078e-01,1.141158e-01
1000,0.100000,56.483000,8.400841e-06,2.356777e-05,2.718273e-03,1.714640e-03,3.359895e-01,1.136711e-01
1000,0.100000,56.602000,8.439972e-06,2.375617e-05,2.412567e-03,1.492863e-03,3.371796e-01,1.132708e-01
1000,0.100000,56.721000,8.435628e-06,2.393007e-05,1.608882e-03,1.218615e-03,3.326184e-01,1.128119e-01
1000,0.100000,56.840000,8.492044e-06,2.405115e-05,9.544206e-04,9.997193e-04,3.335582e-01,1.124127e-01
1000,0.100000,56.959000,8.529525e-06,2.414919e-05,3.902699e-04,7.426285e-04,3.334731e-01,1.119923e-01
1000,0.100000,57.078000,8.545786e-06,2.422102e-05,1.960504e-04,4.518638e-04,3.313557e-01,1.115163e-01
1000,0.100000,57.197000,8.621077e-06,2.427523e-05,4.917075e-04,2.775681e-04,3.323765e-01,1.111040e-01
1000,0.100000,57.316000,8.661573e-06,2.426401e-05,7.766428e-04,1.084801e-04,3.327763e-01,1.105973e-01
1000,0.100000,57.435000,8.619048e-06,2.428142e-05,3.856678e-04,1.987454e-04,3.319756e-01,1.100322e-01
1000,0.100000,57.554000,8.576398e-06,2.428868e-05,2.233820e-04,3.693926e-04,3.296331e-01,1.094334e-01
1000,0.100000,57.673000,8.552029e-06,2.418044e-05,2.061736e-04,5.560939e-04,3.262213e-01,1.088116e-01
1000,0.100000,57.792000,8.513708e-06,2.416456e-05,2.812359e-04,6.955697e-04,3.233211e-01,1.081836e-01
1000,0.100000,57.911000,8.489141e-06,2.411886e-05,3.575977e-04,8.109914e-04,3.202862e-01,1.075546e-01
1000,0.100000,58.030000,8.424736e-06,2.393932e-05,3.812039e-04,9.404985e-04,3.165562e-01,1.069300e-01
1000,0.100000,58.149000,8.365043e-06,2.375980e-05,4.338956e-04,1.070908e-03,3.128267e-01,1.063055e-01
1000,0.100000,58.268000,8.310164e-06,2.358028e-05,5.066784e-04,1.201927e-03,3.090978e-01,1.056810e-01
1000,0.100000,58.387000,8.268215e-06,2.353676e-05,7.331162e-04,1.324232e-03,3.064515e-01,1.050235e-01
1000,0.100000,58.506000,8.335601e-06,2.347622e-05,1.024981e-03,1.428458e-03,3.043553e-01,1.043258e-01
1000,0.100000,58.625000,8.215812e-06,2.322425e-05,1.100520e-03,1.514781e-03,3.018323e-01,1.036038e-01
1000,0.100000,58.744000,8.100839e-06,2.297230e-05,1.176628e-03,1.601528e-03,2.993095e-01,1.028818e-01
1000,0.100000,58.863000,7.990888e-06,2.272037e-05,1.253201e-03,1.688633e-03,2.967871e-01,1.021599e-01
1000,0.100000,58.982000,7.886170e-06,2.246847e-05,1.330159e-03,1.776044e-03,2.942651e-01,1.014379e-01
1000,0.100000,59.101000,7.884497e-06,2.260490e-05,1.467631e-03,1.767365e-03,2.937240e-01,1.007652e-01
1000,0.100000,59.220000,7.774429e-06,2.231179e-05,1.485815e-03,1.812925e-03,2.918492e-01,1.000096e-01
1000,0.100000,59.339000,7.675280e-06,2.201869e-05,1.504040e-03,1.858792e-03,2.899746e-01,9.925411e-02
1000,0.100000,59.458000,7.587476e-06,2.172560e-05,1.522304e-03,1.904942e-03,2.881001e-01,9.849859e-02
1000,0.100000,59.577000,7.511415e-06,2.143251e-05,1.540607e-03,1.951356e-03,2.862259e-01,9.774309e-02
1000,0.100000,59.696000,7.436715e-06,2.143549e-05,2.272474e-03,1.985736e-03,2.849183e-01,9.695222e-02
1000,0.100000,59.815000,7.346669e-06,2.116712e-05,2.362216e-03,2.005802e-03,2.833647e-01,9.605754e-02
1000,0.100000,59.934000,7.242592e-06,2.085296e-05,2.339863e-03,2.025266e-03,2.817519e-01,9.515436e-02
1000,0.100000,60.053000,7.146089e-06,2.053880e-05,2.317518e-03,2.044863e-03,2.801393e-01,9.425119e-02
1000,0.100000,60.172000,7.057470e-06,2.022464e-05,2.295181e-03,2.064590e-03,2.785269e-01,9.334802e-02
1000,0.100000,60.291000,6.994844e-06,1.999232e-05,2.211197e-03,2.055592e-03,2.775800e-01,9.244176e-02
1000,0.100000,60.410000,7.006700e-06,2.007283e-05,1.892454e-03,1.937798e-03,2.791708e-01,9.152370e-02
1000,0.100000,60.529000,6.959188e-06,1.982455e-05,1.869488e-03,1.920610e-03,2.790582e-01,9.055783e-02
1000,0.100000,60.648000,6.907930e-06,1.950408e-05,1.911375e-03,1.925314e-03,2.785728e-01,8.958148e-02
1000,0.100000,60.767000,6.867833e-06,1.918362e-05,1.953436e-03,1.930160e-03,2.780878e-01,8.860514e-02
1000,0.100000,60.886000,6.842141e-06,1.887937e-05,1.961328e-03,1.926857e-03,2.776074e-01,8.762506e-02
1000,0.100000,61.005000,6.865232e-06,1.880633e-05,1.480218e-03,1.806761e-03,2.771869e-01,8.659170e-02
1000,0.100000,61.124000,6.862526e-06,1.853138e-05,1.415076e-03,1.786664e-03,2.759660e-01,8.552548e-02
1000,0.100000,61.243000,6.873653e-06,1.834003e-05,1.161440e-03,1.656797e-03,2.748850e-01,8.431199e-02
1000,0.100000,61.362000,6.884745e-06,1.816149e-05,8.945172e-04,1.480721e-03,2.735107e-01,8.283252e-02
1000,0.100000,61.481000,6.886593e-06,1.801922e-05,5.375734e-04,1.099465e-03,2.716813e-01,8.090976e-02
1000,0.100000,61.600000,6.884667e-06,1.802685e-05,2.279351e-02,2.454164e-03,2.709670e-01,7.907221e-02
1000,7.000000,14.000000,8.210448e-04,6.209041e-04,7.693389e-02,3.917179e-02,6.682782e-02,1.056116e-01
1000,7.000000,14.119000,8.210234e-04,6.256713e-04,1.158049e-04,3.869238e-02,6.684006e-02,1.062381e-01
1000,7.000000,14.238000,8.210020e-04,6.304384e-04,9.823118e-05,3.845941e-02,6.685229e-02,1.068647e-01
1000,7.000000,14.357000,8.209805e-04,6.352056e-04,8.065839e-05,3.822644e-02,6.686453e-02,1.074913e-01
1000,7.000000,14.476000,8.209591e-04,6.399728e-04,6.308721e-05,3.799348e-02,6.687677e-02,1.081178e-01
1000,7.000000,14.595000,8.209377e-04,6.447400e-04,4.551954e-05,3.776052e-02,6.688901e-02,1.087444e-01
1000,7.000000,14.714000,8.209163e-04,6.495072e-04,2.796198e-05,3.752755e-02,6.690125e-02,1.093710e-01
1000,7.000000,14.833000,8.208949e-04,6.542744e-04,1.046553e-05,3.729459e-02,6.691348e-02,1.099975e-01
1000,7.000000,14.952000,8.208735e-04,6.590416e-04,7.415748e-06,3.706163e-02,6.692572e-02,1.106241e-01
1000,7.000000,15.071000,8.208520e-04,6.638088e-04,2.486505e-05,3.682867e-02,6.693796e-02,1.112506e-01
1000,7.000000,15.190000,8.208306e-04,6.685760e-04,4.241885e-05,3.659571e-02,6.695020e-02,1.118772e-01
1000,7.000000,15.309000,8.208169e-04,6.732475e-04,5.233030e-05,3.604355e-02,6.697496e-02,1.124225e-01
1000,7.000000,15.428000,8.208108e-04,6.778230e-04,5.455428e-05,3.517075e-02,6.701232e-02,1.128860e-01
1000,7.000000,15.547000,8.208047e-04,6.823984e-04,5.677904e-05,3.429799e-02,6.704967e-02,1.133496e-01
1000,7.000000,15.666000,8.207986e-04,6.869739e-04,5.900450e-05,3.342525e-02,6.708702e-02,1.138132e-01
1000,7.000000,15.785000,8.207925e-04,6.915493e-04,6.123058e-05,3.255254e-02,6.712437e-02,1.142768e-01
1000,7.000000,15.904000,8.207877e-04,6.952681e-04,6.032484e-05,3.190844e-02,6.713816e-02,1.146949e-01
1000,7.000000,16.023000,8.207835e-04,6.985105e-04,5.767741e-05,3.139148e-02,6.713884e-02,1.150878e-01
1000,7.000000,16.142000,8.207794e-04,7.017528e-04,5.503056e-05,3.087452e-02,6.713952e-02,1.154807e-01
1000,7.000000,16.261000,8.207753e-04,7.049952e-04,5.238438e-05,3.035758e-02,6.714021e-02,1.158736e-01
1000,7.000000,16.380000,8.207711e-04,7.082376e-04,4.973898e-05,2.984064e-02,6.714089e-02,1.162664e-01
1000,7.000000,16.499000,8.207670e-04,7.114799e-04,4.709449e-05,2.932371e-02,6.714158e-02,1.166593e-01
1000,7.000000,16.618000,8.207629e-04,7.147223e-04,4.445106e-05,2.880679e-02,6.714226e-02,1.170522e-01
1000,7.000000,16.737000,8.207587e-04,7.179647e-04,4.180890e-05,2.828988e-02,6.714295e-02,1.174451e-01
1000,7.000000,16.856000,8.207546e-04,7.212071e-04,3.916828e-05,2.777298e-02,6.714363e-02,1.178380e-01
1000,7.000000,16.975000,8.207505e-04,7.244495e-04,3.652951e-05,2.725609e-02,6.714432e-02,1.182309e-01
1000,7.000000,17.094000,8.207463e-04,7.276919e-04,3.389304e-05,2.673921e-02,6.714500e-02,1.186237e-01
1000,7.000000,17.213000,8.207422e-04,7.309343e-04,3.125944e-05,2.622234e-02,6.714568e-02,1.190166e-01
1000,7.000000,17.332000,8.207381e-04,7.341767e-04,2.862951e-05,2.570548e-02,6.714637e-02,1.194095e-01
1000,7.000000,17.451000,8.207355e-04,7.374068e-04,2.573409e-05,2.517685e-02,6.714445e-02,1.197899e-01
1000,7.000000,17.570000,8.207593e-04,7.404361e-04,1.844408e-05,2.445639e-02,6.710006e-02,1.199674e-01
1000,7.000000,17.689000,8.207830e-04,7.434655e-04,1.116244e-05,2.373599e-02,6.705567e-02,1.201449e-01
1000,7.000000,17.808000,8.208068e-04,7.464948e-04,3.935859e-06,2.301566e-02,6.701129e-02,1.203224e-01
1000,7.000000,17.927000,8.208305e-04,7.495242e-04,3.585666e-06,2.229539e-02,6.696690e-02,1.204999e-01
1000,7.000000,18.046000,8.208002e-04,7.520464e-04,1.199052e-05,2.174970e-02,6.698973e-02,1.207855e-01
1000,7.000000,18.165000,8.207563e-04,7.544414e-04,2.074426e-05,2.124777e-02,6.702940e-02,1.210982e-01
