case_id,mode,gap_mm,freq_hz,target_bn_t,d_lam_mm,lam_type,perp_enable,current_a,bn_mean_t,bx_h_mean_t,by_h_mean_t,l_h,z_ohm,p_tot_w,p_core_w,p_side_w,p_thin31_w
C0841,LT2_ON,2.000000,200000,0.100000,0.050000,2,1,3.062829e+01,1.001354e-01,6.765686e-03,9.747685e-02,1.279862e-05,1.608323e+01,3.356172e+01,2.808639e+01,1.404354e+01,0.000000e+00
C0842,LT2_ON,2.000000,200000,0.200000,0.050000,2,1,6.125659e+01,2.002709e-01,1.353137e-02,1.949537e-01,1.279862e-05,1.608323e+01,1.342469e+02,1.123456e+02,5.617417e+01,0.000000e+00
C0843,LT2_ON,2.000000,200000,0.400000,0.050000,2,1,1.225132e+02,4.005417e-01,2.706274e-02,3.899074e-01,1.279862e-05,1.608323e+01,5.369875e+02,4.493822e+02,2.246967e+02,0.000000e+00
C0844,LT2_ON,2.000000,200000,0.800000,0.050000,2,1,2.450264e+02,8.010835e-01,5.412549e-02,7.798148e-01,1.279862e-05,1.608323e+01,2.147950e+03,1.797529e+03,8.987868e+02,0.000000e+00
C0845,LT2_ON,2.000000,200000,1.000000,0.050000,2,1,3.062829e+02,1.001354e+00,6.765686e-02,9.747685e-01,1.279862e-05,1.608323e+01,3.356172e+03,2.808639e+03,1.404354e+03,0.000000e+00
C0846,LT2_ON,2.000000,200000,1.300000,0.050000,2,1,3.981678e+02,1.301761e+00,8.795392e-02,1.267199e+00,1.279862e-05,1.608323e+01,5.671931e+03,4.746600e+03,2.373359e+03,0.000000e+00
C0847,LT2_ON,2.500000,200000,0.100000,0.050000,2,1,3.667225e+01,1.001698e-01,6.709293e-03,9.681108e-02,1.068928e-05,1.343255e+01,3.710042e+01,2.797609e+01,1.398629e+01,0.000000e+00
C0848,LT2_ON,2.500000,200000,0.200000,0.050000,2,1,7.334450e+01,2.003397e-01,1.341859e-02,1.936222e-01,1.068928e-05,1.343255e+01,1.484017e+02,1.119044e+02,5.594516e+01,0.000000e+00
C0849,LT2_ON,2.500000,200000,0.400000,0.050000,2,1,1.466890e+02,4.006793e-01,2.683717e-02,3.872443e-01,1.068928e-05,1.343255e+01,5.936068e+02,4.476174e+02,2.237807e+02,0.000000e+00
C0850,LT2_ON,2.500000,200000,0.800000,0.050000,2,1,2.933780e+02,8.013586e-01,5.367435e-02,7.744886e-01,1.068928e-05,1.343255e+01,2.374427e+03,1.790470e+03,8.951226e+02,0.000000e+00
C0851,LT2_ON,2.500000,200000,1.000000,0.050000,2,1,3.667225e+02,1.001698e+00,6.709293e-02,9.681108e-01,1.068928e-05,1.343255e+01,3.710042e+03,2.797609e+03,1.398629e+03,0.000000e+00
C0852,LT2_ON,2.500000,200000,1.300000,0.050000,2,1,4.767392e+02,1.302208e+00,8.722081e-02,1.258544e+00,1.068928e-05,1.343255e+01,6.269972e+03,4.727959e+03,2.363683e+03,0.000000e+00
C0853,LT2_ON,3.000000,200000,0.100000,0.050000,2,1,4.232254e+01,1.002023e-01,6.480817e-03,9.648644e-02,9.262203e-06,1.163923e+01,4.093344e+01,2.789309e+01,1.394294e+01,0.000000e+00
C0854,LT2_ON,3.000000,200000,0.200000,0.050000,2,1,8.464509e+01,2.004046e-01,1.296163e-02,1.929729e-01,9.262203e-06,1.163923e+01,1.637338e+02,1.115723e+02,5.577177e+01,0.000000e+00
C0855,LT2_ON,3.000000,200000,0.400000,0.050000,2,1,1.692902e+02,4.008091e-01,2.592327e-02,3.859458e-01,9.262203e-06,1.163923e+01,6.549351e+02,4.462894e+02,2.230871e+02,0.000000e+00
C0856,LT2_ON,3.000000,200000,0.800000,0.050000,2,1,3.385803e+02,8.016183e-01,5.184653e-02,7.718915e-01,9.262203e-06,1.163923e+01,2.619740e+03,1.785158e+03,8.923484e+02,0.000000e+00
C0857,LT2_ON,3.000000,200000,1.000000,0.050000,2,1,4.232254e+02,1.002023e+00,6.480817e-02,9.648644e-01,9.262203e-06,1.163923e+01,4.093344e+03,2.789309e+03,1.394294e+03,0.000000e+00
C0858,LT2_ON,3.000000,200000,1.300000,0.050000,2,1,5.501931e+02,1.302630e+00,8.425062e-02,1.254324e+00,9.262203e-06,1.163923e+01,6.917752e+03,4.713932e+03,2.356357e+03,0.000000e+00
C0859,LT2_ON,4.000000,200000,0.100000,0.050000,2,1,5.269693e+01,1.002785e-01,6.511707e-03,9.673976e-02,7.438763e-06,9.347827e+00,4.919346e+01,2.776283e+01,1.388192e+01,0.000000e+00
C0860,LT2_ON,4.000000,200000,0.200000,0.050000,2,1,1.053939e+02,2.005569e-01,1.302341e-02,1.934795e-01,7.438763e-06,9.347827e+00,1.967738e+02,1.110513e+02,5.552770e+01,0.000000e+00
C0861,LT2_ON,4.000000,200000,0.400000,0.050000,2,1,2.107877e+02,4.011138e-01,2.604683e-02,3.869591e-01,7.438763e-06,9.347827e+00,7.870954e+02,4.442052e+02,2.221108e+02,0.000000e+00
C0862,LT2_ON,4.000000,200000,0.800000,0.050000,2,1,4.215755e+02,8.022277e-01,5.209366e-02,7.739181e-01,7.438763e-06,9.347827e+00,3.148381e+03,1.776821e+03,8.884432e+02,0.000000e+00
C0863,LT2_ON,4.000000,200000,1.000000,0.050000,2,1,5.269693e+02,1.002785e+00,6.511707e-02,9.673976e-01,7.438763e-06,9.347827e+00,4.919346e+03,2.776283e+03,1.388192e+03,0.000000e+00
C0864,LT2_ON,4.000000,200000,1.300000,0.050000,2,1,6.850601e+02,1.303620e+00,8.465220e-02,1.257617e+00,7.438763e-06,9.347827e+00,8.313695e+03,4.691918e+03,2.346045e+03,0.000000e+00
C0865,LT2_ON,2.000000,10000,0.100000,0.100000,2,1,3.054455e+01,1.001350e-01,6.212346e-03,9.816654e-02,1.283371e-05,8.063671e-01,6.563050e-01,5.592009e-01,2.796064e-01,0.000000e+00
C0866,LT2_ON,2.000000,10000,0.200000,0.100000,2,1,6.108911e+01,2.002700e-01,1.242469e-02,1.963331e-01,1.283371e-05,8.063671e-01,2.625220e+00,2.236803e+00,1.118426e+00,0.000000e+00
C0867,LT2_ON,2.000000,10000,0.400000,0.100000,2,1,1.221782e+02,4.005400e-01,2.484938e-02,3.926662e-01,1.283371e-05,8.063671e-01,1.050088e+01,8.947214e+00,4.473703e+00,0.000000e+00
C0868,LT2_ON,2.000000,10000,0.800000,0.100000,2,1,2.443564e+02,8.010800e-01,4.969876e-02,7.853323e-01,1.283371e-05,8.063671e-01,4.200352e+01,3.578886e+01,1.789481e+01,0.000000e+00
C0869,LT2_ON,2.000000,10000,1.000000,0.100000,2,1,3.054455e+02,1.001350e+00,6.212346e-02,9.816654e-01,1.283371e-05,8.063671e-01,6.563050e+01,5.592009e+01,2.796064e+01,0.000000e+00
C0870,LT2_ON,2.000000,10000,1.300000,0.100000,2,1,3.970792e+02,1.301755e+00,8.076049e-02,1.276165e+00,1.283371e-05,8.063671e-01,1.109156e+02,9.450495e+01,4.725348e+01,0.000000e+00
C0871,LT2_ON,2.500000,10000,0.100000,0.100000,2,1,3.658825e+01,1.001694e-01,6.161470e-03,9.764890e-02,1.071382e-05,6.731704e-01,7.233507e-01,5.568827e-01,2.784107e-01,0.000000e+00
C0872,LT2_ON,2.500000,10000,0.200000,0.100000,2,1,7.317650e+01,2.003388e-01,1.232294e-02,1.952978e-01,1.071382e-05,6.731704e-01,2.893403e+00,2.227531e+00,1.113643e+00,0.000000e+00
C0873,LT2_ON,2.500000,10000,0.400000,0.100000,2,1,1.463530e+02,4.006777e-01,2.464588e-02,3.905956e-01,1.071382e-05,6.731704e-01,1.157361e+01,8.910123e+00,4.454571e+00,0.000000e+00
C0874,LT2_ON,2.500000,10000,0.800000,0.100000,2,1,2.927060e+02,8.013553e-01,4.929176e-02,7.811912e-01,1.071382e-05,6.731704e-01,4.629445e+01,3.564049e+01,1.781828e+01,0.000000e+00
C0875,LT2_ON,2.500000,10000,1.000000,0.100000,2,1,3.658825e+02,1.001694e+00,6.161470e-02,9.764890e-01,1.071382e-05,6.731704e-01,7.233507e+01,5.568827e+01,2.784107e+01,0.000000e+00
C0876,LT2_ON,2.500000,10000,1.300000,0.100000,2,1,4.756472e+02,1.302202e+00,8.009911e-02,1.269436e+00,1.071382e-05,6.731704e-01,1.222463e+02,9.411317e+01,4.705140e+01,0.000000e+00
C0877,LT2_ON,3.000000,10000,0.100000,0.100000,2,1,4.223824e+01,1.002019e-01,5.931412e-03,9.741521e-02,9.280690e-06,5.831240e-01,7.968939e-01,5.551037e-01,2.774863e-01,0.000000e+00
C0878,LT2_ON,3.000000,10000,0.200000,0.100000,2,1,8.447648e+01,2.004037e-01,1.186282e-02,1.948304e-01,9.280690e-06,5.831240e-01,3.187575e+00,2.220415e+00,1.109945e+00,0.000000e+00
C0879,LT2_ON,3.000000,10000,0.400000,0.100000,2,1,1.689530e+02,4.008075e-01,2.372565e-02,3.896608e-01,9.280690e-06,5.831240e-01,1.275030e+01,8.881660e+00,4.439781e+00,0.000000e+00
C0880,LT2_ON,3.000000,10000,0.800000,0.100000,2,1,3.379059e+02,8.016150e-01,4.745129e-02,7.793217e-01,9.280690e-06,5.831240e-01,5.100121e+01,3.552664e+01,1.775912e+01,0.000000e+00
C0881,LT2_ON,3.000000,10000,1.000000,0.100000,2,1,4.223824e+02,1.002019e+00,5.931412e-02,9.741521e-01,9.280690e-06,5.831240e-01,7.968939e+01,5.551037e+01,2.774863e+01,0.000000e+00
C0882,LT2_ON,3.000000,10000,1.300000,0.100000,2,1,5.490971e+02,1.302624e+00,7.710835e-02,1.266398e+00,9.280690e-06,5.831240e-01,1.346751e+02,9.381253e+01,4.689518e+01,0.000000e+00
C0883,LT2_ON,4.000000,10000,0.100000,0.100000,2,1,5.261212e+01,1.002781e-01,5.959990e-03,9.766668e-02,7.450754e-06,4.681456e-01,9.588363e-01,5.522892e-01,2.761616e-01,0.000000e+00
C0884,LT2_ON,4.000000,10000,0.200000,0.100000,2,1,1.052242e+02,2.005561e-01,1.191998e-02,1.953334e-01,7.450754e-06,4.681456e-01,3.835345e+00,2.209157e+00,1.104646e+00,0.000000e+00
C0885,LT2_ON,4.000000,10000,0.400000,0.100000,2,1,2.104485e+02,4.011123e-01,2.383996e-02,3.906667e-01,7.450754e-06,4.681456e-01,1.534138e+01,8.836627e+00,4.418585e+00,0.000000e+00
C0886,LT2_ON,4.000000,10000,0.800000,0.100000,2,1,4.208970e+02,8.022246e-01,4.767992e-02,7.813334e-01,7.450754e-06,4.681456e-01,6.136553e+01,3.534651e+01,1.767434e+01,0.000000e+00
C0887,LT2_ON,4.000000,10000,1.000000,0.100000,2,1,5.261212e+02,1.002781e+00,5.959990e-02,9.766668e-01,7.450754e-06,4.681456e-01,9.588363e+01,5.522892e+01,2.761616e+01,0.000000e+00
C0888,LT2_ON,4.000000,10000,1.300000,0.100000,2,1,6.839576e+02,1.303615e+00,7.747988e-02,1.269667e+00,7.450754e-06,4.681456e-01,1.620433e+02,9.333687e+01,4.667131e+01,0.000000e+00
C0889,LT2_ON,2.000000,30000,0.100000,0.100000,2,1,3.059353e+01,1.001354e-01,6.756819e-03,9.750842e-02,1.281317e-05,2.415227e+00,3.278641e+00,3.306315e+00,1.653198e+00,0.000000e+00
C0890,LT2_ON,2.000000,30000,0.200000,0.100000,2,1,6.118706e+01,2.002707e-01,1.351364e-02,1.950168e-01,1.281317e-05,2.415227e+00,1.311456e+01,1.322526e+01,6.612791e+00,0.000000e+00
C0891,LT2_ON,2.000000,30000,0.400000,0.100000,2,1,1.223741e+02,4.005414e-01,2.702727e-02,3.900337e-01,1.281317e-05,2.415227e+00,5.245826e+01,5.290104e+01,2.645116e+01,0.000000e+00
C0892,LT2_ON,2.000000,30000,0.800000,0.100000,2,1,2.447483e+02,8.010828e-01,5.405455e-02,7.800674e-01,1.281317e-05,2.415227e+00,2.098330e+02,2.116042e+02,1.058047e+02,0.000000e+00
C0893,LT2_ON,2.000000,30000,1.000000,0.100000,2,1,3.059353e+02,1.001354e+00,6.756819e-02,9.750842e-01,1.281317e-05,2.415227e+00,3.278641e+02,3.306315e+02,1.653198e+02,0.000000e+00
C0894,LT2_ON,2.000000,30000,1.300000,0.100000,2,1,3.977159e+02,1.301760e+00,8.783864e-02,1.267609e+00,1.281317e-05,2.415227e+00,5.540904e+02,5.587673e+02,2.793904e+02,0.000000e+00
C0895,LT2_ON,2.500000,30000,0.100000,0.100000,2,1,3.663740e+01,1.001698e-01,6.700611e-03,9.684888e-02,1.069945e-05,2.016801e+00,3.417313e+00,3.293244e+00,1.646417e+00,0.000000e+00
C0896,LT2_ON,2.500000,30000,0.200000,0.100000,2,1,7.327480e+01,2.003395e-01,1.340122e-02,1.936978e-01,1.069945e-05,2.016801e+00,1.366925e+01,1.317298e+01,6.585667e+00,0.000000e+00
C0897,LT2_ON,2.500000,30000,0.400000,0.100000,2,1,1.465496e+02,4.006790e-01,2.680244e-02,3.873955e-01,1.069945e-05,2.016801e+00,5.467701e+01,5.269191e+01,2.634267e+01,0.000000e+00
C0898,LT2_ON,2.500000,30000,0.800000,0.100000,2,1,2.930992e+02,8.013580e-01,5.360489e-02,7.747910e-01,1.069945e-05,2.016801e+00,2.187081e+02,2.107676e+02,1.053707e+02,0.000000e+00
C0899,LT2_ON,2.500000,30000,1.000000,0.100000,2,1,3.663740e+02,1.001698e+00,6.700611e-02,9.684888e-01,1.069945e-05,2.016801e+00,3.417313e+02,3.293244e+02,1.646417e+02,0.000000e+00
C0900,LT2_ON,2.500000,30000,1.300000,0.100000,2,1,4.762862e+02,1.302207e+00,8.710795e-02,1.259035e+00,1.069945e-05,2.016801e+00,5.775260e+02,5.565583e+02,2.782444e+02,0.000000e+00
C0901,LT2_ON,3.000000,30000,0.100000,0.100000,2,1,4.228758e+01,1.002022e-01,6.472581e-03,9.652837e-02,9.269860e-06,1.747329e+00,3.568766e+00,3.283389e+00,1.641273e+00,0.000000e+00
C0902,LT2_ON,3.000000,30000,0.200000,0.100000,2,1,8.457517e+01,2.004044e-01,1.294516e-02,1.930567e-01,9.269860e-06,1.747329e+00,1.427506e+01,1.313356e+01,6.565090e+00,0.000000e+00
C0903,LT2_ON,3.000000,30000,0.400000,0.100000,2,1,1.691503e+02,4.008088e-01,2.589032e-02,3.861135e-01,9.269860e-06,1.747329e+00,5.710025e+01,5.253422e+01,2.626036e+01,0.000000e+00
C0904,LT2_ON,3.000000,30000,0.800000,0.100000,2,1,3.383007e+02,8.016177e-01,5.178065e-02,7.722269e-01,9.269860e-06,1.747329e+00,2.284010e+02,2.101369e+02,1.050414e+02,0.000000e+00
C0905,LT2_ON,3.000000,30000,1.000000,0.100000,2,1,4.228758e+02,1.002022e+00,6.472581e-02,9.652837e-01,9.269860e-06,1.747329e+00,3.568766e+02,3.283389e+02,1.641273e+02,0.000000e+00
C0906,LT2_ON,3.000000,30000,1.300000,0.100000,2,1,5.497386e+02,1.302629e+00,8.414356e-02,1.254869e+00,9.269860e-06,1.747329e+00,6.031214e+02,5.548927e+02,2.773751e+02,0.000000e+00
C0907,LT2_ON,4.000000,30000,0.100000,0.100000,2,1,5.266179e+01,1.002784e-01,6.504321e-03,9.678210e-02,7.443727e-06,1.403111e+00,3.898415e+00,3.267904e+00,1.634014e+00,0.000000e+00
C0908,LT2_ON,4.000000,30000,0.200000,0.100000,2,1,1.053236e+02,2.005568e-01,1.300864e-02,1.935642e-01,7.443727e-06,1.403111e+00,1.559366e+01,1.307162e+01,6.536056e+00,0.000000e+00
C0909,LT2_ON,4.000000,30000,0.400000,0.100000,2,1,2.106472e+02,4.011136e-01,2.601728e-02,3.871284e-01,7.443727e-06,1.403111e+00,6.237464e+01,5.228646e+01,2.614423e+01,0.000000e+00
C0910,LT2_ON,4.000000,30000,0.800000,0.100000,2,1,4.212943e+02,8.022272e-01,5.203457e-02,7.742568e-01,7.443727e-06,1.403111e+00,2.494986e+02,2.091458e+02,1.045769e+02,0.000000e+00
C0911,LT2_ON,4.000000,30000,1.000000,0.100000,2,1,5.266179e+02,1.002784e+00,6.504321e-02,9.678210e-01,7.443727e-06,1.403111e+00,3.898415e+02,3.267904e+02,1.634014e+02,0.000000e+00
C0912,LT2_ON,4.000000,30000,1.300000,0.100000,2,1,6.846033e+02,1.303619e+00,8.455617e-02,1.258167e+00,7.443727e-06,1.403111e+00,6.588321e+02,5.522757e+02,2.761484e+02,0.000000e+00
C0913,LT2_ON,2.000000,100000,0.100000,0.100000,2,1,3.068972e+01,1.001356e-01,6.842247e-03,9.740153e-02,1.277301e-05,8.025520e+00,1.995495e+01,1.984829e+01,9.924392e+00,0.000000e+00
C0914,LT2_ON,2.000000,100000,0.200000,0.100000,2,1,6.137944e+01,2.002712e-01,1.368449e-02,1.948031e-01,1.277301e-05,8.025520e+00,7.981981e+01,7.939314e+01,3.969757e+01,0.000000e+00
C0915,LT2_ON,2.000000,100000,0.400000,0.100000,2,1,1.227589e+02,4.005424e-01,2.736899e-02,3.896061e-01,1.277301e-05,8.025520e+00,3.192793e+02,3.175726e+02,1.587903e+02,0.000000e+00
C0916,LT2_ON,2.000000,100000,0.800000,0.100000,2,1,2.455178e+02,8.010848e-01,5.473798e-02,7.792122e-01,1.277301e-05,8.025520e+00,1.277117e+03,1.270290e+03,6.351611e+02,0.000000e+00
C0917,LT2_ON,2.000000,100000,1.000000,0.100000,2,1,3.068972e+02,1.001356e+00,6.842247e-02,9.740153e-01,1.277301e-05,8.025520e+00,1.995495e+03,1.984829e+03,9.924392e+02,0.000000e+00
C0918,LT2_ON,2.000000,100000,1.300000,0.100000,2,1,3.989664e+02,1.301763e+00,8.894922e-02,1.266220e+00,1.277301e-05,8.025520e+00,3.372387e+03,3.354360e+03,1.677222e+03,0.000000e+00
C0919,LT2_ON,2.500000,100000,0.100000,0.100000,2,1,3.673382e+01,1.001700e-01,6.785202e-03,9.671967e-02,1.067136e-05,6.705020e+00,2.089547e+01,1.977070e+01,9.884093e+00,0.000000e+00
C0920,LT2_ON,2.500000,100000,0.200000,0.100000,2,1,7.346764e+01,2.003400e-01,1.357040e-02,1.934393e-01,1.067136e-05,6.705020e+00,8.358187e+01,7.908281e+01,3.953637e+01,0.000000e+00
C0921,LT2_ON,2.500000,100000,0.400000,0.100000,2,1,1.469353e+02,4.006799e-01,2.714081e-02,3.868787e-01,1.067136e-05,6.705020e+00,3.343275e+02,3.163313e+02,1.581455e+02,0.000000e+00
C0922,LT2_ON,2.500000,100000,0.800000,0.100000,2,1,2.938706e+02,8.013599e-01,5.428162e-02,7.737574e-01,1.067136e-05,6.705020e+00,1.337310e+03,1.265325e+03,6.325820e+02,0.000000e+00
C0923,LT2_ON,2.500000,100000,1.000000,0.100000,2,1,3.673382e+02,1.001700e+00,6.785202e-02,9.671967e-01,1.067136e-05,6.705020e+00,2.089547e+03,1.977070e+03,9.884093e+02,0.000000e+00
C0924,LT2_ON,2.500000,100000,1.300000,0.100000,2,1,4.775397e+02,1.302210e+00,8.820763e-02,1.257356e+00,1.067136e-05,6.705020e+00,3.531334e+03,3.341249e+03,1.670412e+03,0.000000e+00
C0925,LT2_ON,3.000000,100000,0.100000,0.100000,2,1,4.238430e+01,1.002024e-01,6.557863e-03,9.638540e-02,9.248708e-06,5.811138e+00,2.191693e+01,1.971244e+01,9.853650e+00,0.000000e+00
C0926,LT2_ON,3.000000,100000,0.200000,0.100000,2,1,8.476859e+01,2.004049e-01,1.311573e-02,1.927708e-01,9.248708e-06,5.811138e+00,8.766773e+01,7.884976e+01,3.941460e+01,0.000000e+00
C0927,LT2_ON,3.000000,100000,0.400000,0.100000,2,1,1.695372e+02,4.008098e-01,2.623145e-02,3.855416e-01,9.248708e-06,5.811138e+00,3.506709e+02,3.153991e+02,1.576584e+02,0.000000e+00
C0928,LT2_ON,3.000000,100000,0.800000,0.100000,2,1,3.390744e+02,8.016195e-01,5.246291e-02,7.710832e-01,9.248708e-06,5.811138e+00,1.402684e+03,1.261596e+03,6.306336e+02,0.000000e+00
C0929,LT2_ON,3.000000,100000,1.000000,0.100000,2,1,4.238430e+02,1.002024e+00,6.557863e-02,9.638540e-01,9.248708e-06,5.811138e+00,2.191693e+03,1.971244e+03,9.853650e+02,0.000000e+00
C0930,LT2_ON,3.000000,100000,1.300000,0.100000,2,1,5.509959e+02,1.302632e+00,8.525222e-02,1.253010e+00,9.248708e-06,5.811138e+00,3.703962e+03,3.331402e+03,1.665267e+03,0.000000e+00
C0931,LT2_ON,4.000000,100000,0.100000,0.100000,2,1,5.275900e+01,1.002786e-01,6.590767e-03,9.663878e-02,7.430012e-06,4.668417e+00,2.412019e+01,1.962107e+01,9.810865e+00,0.000000e+00
C0932,LT2_ON,4.000000,100000,0.200000,0.100000,2,1,1.055180e+02,2.005572e-01,1.318153e-02,1.932776e-01,7.430012e-06,4.668417e+00,9.648074e+01,7.848428e+01,3.924346e+01,0.000000e+00
C0933,LT2_ON,4.000000,100000,0.400000,0.100000,2,1,2.110360e+02,4.011144e-01,2.636307e-02,3.865551e-01,7.430012e-06,4.668417e+00,3.859230e+02,3.139371e+02,1.569738e+02,0.000000e+00
C0934,LT2_ON,4.000000,100000,0.800000,0.100000,2,1,4.220720e+02,8.022288e-01,5.272614e-02,7.731102e-01,7.430012e-06,4.668417e+00,1.543692e+03,1.255748e+03,6.278954e+02,0.000000e+00
C0935,LT2_ON,4.000000,100000,1.000000,0.100000,2,1,5.275900e+02,1.002786e+00,6.590767e-02,9.663878e-01,7.430012e-06,4.668417e+00,2.412019e+03,1.962107e+03,9.810865e+02,0.000000e+00
C0936,LT2_ON,4.000000,100000,1.300000,0.100000,2,1,6.858670e+02,1.303622e+00,8.567997e-02,1.256304e+00,7.430012e-06,4.668417e+00,4.076311e+03,3.315961e+03,1.658036e+03,0.000000e+00
C0937,LT2_ON,2.000000,200000,0.100000,0.100000,2,1,3.077731e+01,1.001358e-01,6.903380e-03,9.734297e-02,1.273666e-05,1.600536e+01,5.860779e+01,5.616861e+01,2.808502e+01,0.000000e+00
C0938,LT2_ON,2.000000,200000,0.200000,0.100000,2,1,6.155462e+01,2.002717e-01,1.380676e-02,1.946859e-01,1.273666e-05,1.600536e+01,2.344312e+02,2.246744e+02,1.123401e+02,0.000000e+00
C0939,LT2_ON,2.000000,200000,0.400000,0.100000,2,1,1.231092e+02,4.005434e-01,2.761352e-02,3.893719e-01,1.273666e-05,1.600536e+01,9.377247e+02,8.986978e+02,4.493603e+02,0.000000e+00
C0940,LT2_ON,2.000000,200000,0.800000,0.100000,2,1,2.462185e+02,8.010867e-01,5.522704e-02,7.787438e-01,1.273666e-05,1.600536e+01,3.750899e+03,3.594791e+03,1.797441e+03,0.000000e+00
C0941,LT2_ON,2.000000,200000,1.000000,0.100000,2,1,3.077731e+02,1.001358e+00,6.903380e-02,9.734297e-01,1.273666e-05,1.600536e+01,5.860779e+03,5.616861e+03,2.808502e+03,0.000000e+00
C0942,LT2_ON,2.000000,200000,1.300000,0.100000,2,1,4.001050e+02,1.301766e+00,8.974393e-02,1.265459e+00,1.273666e-05,1.600536e+01,9.904717e+03,9.492495e+03,4.746368e+03,0.000000e+00
C0943,LT2_ON,2.500000,200000,0.100000,0.100000,2,1,3.682158e+01,1.001702e-01,6.845778e-03,9.664864e-02,1.064593e-05,1.337808e+01,6.216599e+01,5.594980e+01,2.797129e+01,0.000000e+00
C0944,LT2_ON,2.500000,200000,0.200000,0.100000,2,1,7.364316e+01,2.003404e-01,1.369156e-02,1.932973e-01,1.064593e-05,1.337808e+01,2.486640e+02,2.237992e+02,1.118852e+02,0.000000e+00
C0945,LT2_ON,2.500000,200000,0.400000,0.100000,2,1,1.472863e+02,4.006808e-01,2.738311e-02,3.865946e-01,1.064593e-05,1.337808e+01,9.946558e+02,8.951967e+02,4.475407e+02,0.000000e+00
C0946,LT2_ON,2.500000,200000,0.800000,0.100000,2,1,2.945727e+02,8.013617e-01,5.476622e-02,7.731891e-01,1.064593e-05,1.337808e+01,3.978623e+03,3.580787e+03,1.790163e+03,0.000000e+00
C0947,LT2_ON,2.500000,200000,1.000000,0.100000,2,1,3.682158e+02,1.001702e+00,6.845778e-02,9.664864e-01,1.064593e-05,1.337808e+01,6.216599e+03,5.594980e+03,2.797129e+03,0.000000e+00
C0948,LT2_ON,2.500000,200000,1.300000,0.100000,2,1,4.786806e+02,1.302213e+00,8.899511e-02,1.256432e+00,1.064593e-05,1.337808e+01,1.050605e+04,9.455516e+03,4.727149e+03,0.000000e+00
C0949,LT2_ON,3.000000,200000,0.100000,0.100000,2,1,4.247230e+01,1.002027e-01,6.619452e-03,9.630699e-02,9.229546e-06,1.159819e+01,6.602508e+01,5.578572e+01,2.788553e+01,0.000000e+00
C0950,LT2_ON,3.000000,200000,0.200000,0.100000,2,1,8.494459e+01,2.004053e-01,1.323890e-02,1.926140e-01,9.229546e-06,1.159819e+01,2.641003e+02,2.231429e+02,1.115421e+02,0.000000e+00
C0951,LT2_ON,3.000000,200000,0.400000,0.100000,2,1,1.698892e+02,4.008107e-01,2.647781e-02,3.852279e-01,9.229546e-06,1.159819e+01,1.056401e+03,8.925715e+02,4.461684e+02,0.000000e+00
C0952,LT2_ON,3.000000,200000,0.800000,0.100000,2,1,3.397784e+02,8.016213e-01,5.295562e-02,7.704559e-01,9.229546e-06,1.159819e+01,4.225605e+03,3.570286e+03,1.784674e+03,0.000000e+00
C0953,LT2_ON,3.000000,200000,1.000000,0.100000,2,1,4.247230e+02,1.002027e+00,6.619452e-02,9.630699e-01,9.229546e-06,1.159819e+01,6.602508e+03,5.578572e+03,2.788553e+03,0.000000e+00
C0954,LT2_ON,3.000000,200000,1.300000,0.100000,2,1,5.521399e+02,1.302635e+00,8.605287e-02,1.251991e+00,9.229546e-06,1.159819e+01,1.115824e+04,9.427786e+03,4.712654e+03,0.000000e+00
C0955,LT2_ON,4.000000,200000,0.100000,0.100000,2,1,5.284742e+01,1.002788e-01,6.654175e-03,9.656028e-02,7.417581e-06,9.321210e+00,7.434034e+01,5.552853e+01,2.776513e+01,0.000000e+00
C0956,LT2_ON,4.000000,200000,0.200000,0.100000,2,1,1.056948e+02,2.005576e-01,1.330835e-02,1.931206e-01,7.417581e-06,9.321210e+00,2.973613e+02,2.221141e+02,1.110605e+02,0.000000e+00
C0957,LT2_ON,4.000000,200000,0.400000,0.100000,2,1,2.113897e+02,4.011152e-01,2.661670e-02,3.862411e-01,7.417581e-06,9.321210e+00,1.189445e+03,8.884564e+02,4.442420e+02,0.000000e+00
C0958,LT2_ON,4.000000,200000,0.800000,0.100000,2,1,4.227793e+02,8.022304e-01,5.323340e-02,7.724822e-01,7.417581e-06,9.321210e+00,4.757781e+03,3.553826e+03,1.776968e+03,0.000000e+00
C0959,LT2_ON,4.000000,200000,1.000000,0.100000,2,1,5.284742e+02,1.002788e+00,6.654175e-02,9.656028e-01,7.417581e-06,9.321210e+00,7.434034e+03,5.552853e+03,2.776513e+03,0.000000e+00
C0960,LT2_ON,4.000000,200000,1.300000,0.100000,2,1,6.870164e+02,1.303624e+00,8.650428e-02,1.255284e+00,7.417581e-06,9.321210e+00,1.256352e+04,9.384321e+03,4.692306e+03,0.000000e+00
